"id","x","y","Categories","Year","Area (m2)","Population","Female","Male","Population Density","Household (person)","Per Capita Income","Housing Unit Prices For Sale","Housing Unit Prices For Rent","Commercial Property Unit Prices For Sale","Commercial Property Unit Prices For Rent","nearest2009_1","nearest2009_2","nearest2009_3","nearest2009_4","nearest2009_5","nearest2013_1","nearest2013_2","nearest2013_3","nearest2013_4","nearest2013_5","nearest2020_1","nearest2020_2","nearest2020_3","nearest2020_4","nearest2020_5","x_coord","y_coord"
132,"406,035.75","4,545,375.45",23,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,12,3,23,12,22,12,3,23,12,22,12,3,23,12,22,"41.037328","28.882537"
139,"405,675.79","4,546,329.88",23,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,29,10,28,3,2,29,10,29,3,2,29,10,2,20,2,"41.046375","28.878120"
156,"405,718.50","4,546,236.21",23,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,12,3,28,16,7,12,3,28,16,7,10,3,28,20,20,"41.045997","28.878628"
180,"405,857.49","4,545,909.95",23,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,20,10,23,16,20,20,10,23,20,10,10,28,16,10,"41.042615","28.880345"
183,"405,866.80","4,545,887.93",23,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,7,23,10,20,20,7,10,10,28,20,10,23,28,28,10,"41.042418","28.880459"
185,"405,870.72","4,545,878.41",23,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,7,23,4,23,28,7,10,22,23,28,10,10,19,10,"41.042333","28.880507"
188,"405,876.43","4,545,865.18",23,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,4,20,12,23,20,22,28,12,10,20,19,28,12,23,20,"41.042215","28.880577"
214,"405,963.35","4,545,591.11",23,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,1,3,16,29,2,1,3,3,29,10,1,3,3,22,"41.039508","28.881625"
231,"406,098.87","4,545,221.53",23,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,12,20,20,10,28,12,20,20,10,10,10,20,20,10,"41.036446","28.883320"
238,"406,115.33","4,545,192.02",23,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,1,10,21,10,10,12,10,21,10,23,28,10,21,10,"41.036182","28.883520"
246,"406,138.99","4,545,153.57",23,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,16,28,1,20,10,16,10,1,20,7,29,10,4,20,"41.035838","28.883808"
250,"406,152.41","4,545,131.67",23,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,1,21,28,12,28,1,21,28,12,10,4,21,10,21,10,"41.035643","28.883970"
260,"406,192.33","4,545,069.91",23,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,16,12,20,23,25,28,12,20,23,25,4,12,20,23,20,"41.035091","28.884454"
262,"406,197.89","4,545,059.12",23,2009,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,7,23,16,12,20,28,4,28,12,21,28,4,4,"41.035277","28.884505"
281,"406,054.07","4,545,318.38",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,27,26,15,1,12,27,26,28,1,12,12,3,4,1,"41.037102","28.882714"
291,"406,087.54","4,545,265.59",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,4,23,10,20,23,4,23,10,20,23,4,23,10,20,"41.036516","28.883180"
292,"406,089.92","4,545,261.63",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,23,20,4,20,23,4,20,4,20,23,4,20,4,20,"41.036516","28.883180"
293,"406,091.64","4,545,258.45",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,20,23,20,4,23,20,4,20,4,23,20,4,20,4,"41.036516","28.883180"
311,"406,148.79","4,545,165.45",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,12,10,16,23,10,10,10,16,23,10,10,10,29,23,"41.035737","28.883889"
340,"406,250.39","4,545,002.33",23,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,6,28,12,1,10,6,28,12,1,10,3,28,20,21,"41.034490","28.885155"
1,"405,684.83","4,546,356.47",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,18,25,7,6,16,16,25,11,6,16,16,25,11,6,16,"41.046615","28.878224"
25,"405,761.19","4,546,195.15",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,2,10,10,20,10,2,10,10,20,10,25,10,10,16,10,"41.045172","28.879156"
51,"405,838.90","4,546,021.77",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,10,26,2,10,23,10,26,2,10,30,2,20,3,10,"41.043096","28.880100"
52,"405,840.17","4,546,019.86",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,10,26,2,10,23,10,26,2,10,23,2,20,3,10,"41.043096","28.880100"
55,"405,847.31","4,545,998.75",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,1,4,5,20,10,1,23,5,20,10,1,12,5,23,"41.043019","28.880149"
57,"405,849.11","4,545,994.89",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,20,10,5,20,1,23,10,5,20,1,23,10,5,23,"41.043019","28.880149"
68,"405,878.05","4,545,918.00",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,25,28,29,12,20,10,1,29,12,10,23,1,29,29,"41.042095","28.880591"
71,"405,891.18","4,545,874.61",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,20,20,4,20,10,20,20,22,28,10,20,20,19,28,"41.041860","28.880725"
82,"405,916.79","4,545,806.03",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,18,10,16,4,10,16,10,20,4,10,10,2,20,4,10,"41.041209","28.881057"
95,"405,962.09","4,545,684.74",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,29,9,10,4,25,29,9,10,28,28,29,9,10,1,"41.039800","28.881623"
127,"406,024.95","4,545,399.42",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,22,16,12,10,23,22,16,12,10,23,22,16,12,10,23,"41.037431","28.882422"
130,"406,032.41","4,545,385.61",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,3,12,22,23,12,3,12,22,23,12,3,12,22,23,12,"41.037384","28.882471"
132,"406,035.75","4,545,375.45",23,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,12,3,23,12,22,12,3,23,12,22,12,3,23,12,22,"41.037328","28.882537"
139,"405,675.79","4,546,329.88",23,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,29,10,28,3,2,29,10,29,3,2,29,10,2,20,2,"41.046375","28.878120"
156,"405,718.50","4,546,236.21",23,2013,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,12,3,28,16,7,12,3,28,16,7,10,3,28,20,20,"41.045997","28.878628"
180,"405,857.49","4,545,909.95",23,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,20,10,23,16,20,20,10,23,20,10,10,28,16,10,"41.042615","28.880345"
188,"405,876.43","4,545,865.18",23,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,4,20,12,23,20,22,28,12,10,20,19,28,12,23,20,"41.042215","28.880577"
214,"405,963.35","4,545,591.11",23,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,1,3,16,29,2,1,3,3,29,10,1,3,3,22,"41.039508","28.881625"
231,"406,098.87","4,545,221.53",23,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,28,12,20,20,10,28,12,20,20,10,10,10,20,20,10,"41.036446","28.883320"
246,"406,138.99","4,545,153.57",23,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,16,28,1,20,10,16,10,1,20,7,29,10,4,20,"41.035838","28.883808"
262,"406,197.89","4,545,059.12",23,2013,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,7,23,16,12,20,28,4,28,12,21,28,4,4,"41.035277","28.884505"
281,"406,054.07","4,545,318.38",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,27,26,15,1,12,27,26,28,1,12,12,3,4,1,"41.037102","28.882714"
292,"406,089.92","4,545,261.63",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,23,20,4,20,23,4,20,4,20,23,4,20,4,20,"41.036516","28.883180"
293,"406,091.64","4,545,258.45",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,20,23,20,4,23,20,4,20,4,23,20,4,20,4,"41.036516","28.883180"
311,"406,148.79","4,545,165.45",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,12,10,16,23,10,10,10,16,23,10,10,10,29,23,"41.035737","28.883889"
340,"406,250.39","4,545,002.33",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,6,28,12,1,10,6,28,12,1,10,3,28,20,21,"41.034490","28.885155"
346,"406,266.14","4,544,977.07",23,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,12,9,29,10,16,21,12,29,10,16,21,12,29,"41.034264","28.885346"
25,"405,761.19","4,546,195.15",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,2,10,10,20,10,2,10,10,20,10,25,10,10,16,10,"41.045172","28.879156"
51,"405,838.90","4,546,021.77",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,10,26,2,10,23,10,26,2,10,30,2,20,3,10,"41.043096","28.880100"
55,"405,847.31","4,545,998.75",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,1,4,5,20,10,1,23,5,20,10,1,12,5,23,"41.043019","28.880149"
59,"405,853.92","4,545,980.65",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,5,10,4,3,1,5,10,23,3,1,5,28,12,3,1,"41.043019","28.880149"
67,"405,875.73","4,545,924.14",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,28,29,23,16,12,1,29,23,20,12,1,29,16,10,29,"41.042250","28.880556"
71,"405,891.18","4,545,874.61",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,10,20,20,4,20,10,20,20,22,28,10,20,20,19,28,"41.041860","28.880725"
75,"405,903.03","4,545,844.55",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,25,10,7,10,4,10,3,21,10,4,4,9,21,10,4,"41.041646","28.880811"
95,"405,962.09","4,545,684.74",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,29,9,10,4,25,29,9,10,28,28,29,9,10,1,"41.039800","28.881623"
122,"406,017.44","4,545,449.05",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,3,2,16,3,29,3,2,3,3,23,7,12,3,3,"41.038837","28.882001"
123,"406,017.28","4,545,443.97",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,29,3,16,2,3,15,3,3,2,3,23,7,3,12,3,"41.038837","28.882001"
127,"406,024.95","4,545,399.42",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,22,16,12,10,23,22,16,12,10,23,22,16,12,10,23,"41.037431","28.882422"
130,"406,032.41","4,545,385.61",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,3,12,22,23,12,3,12,22,23,12,3,12,22,23,12,"41.037384","28.882471"
132,"406,035.75","4,545,375.45",23,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,12,3,23,12,22,12,3,23,12,22,12,3,23,12,22,"41.037328","28.882537"
139,"405,675.79","4,546,329.88",23,2020,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,29,10,28,3,2,29,10,29,3,2,29,10,2,20,2,"41.046375","28.878120"
144,"405,688.49","4,546,299.40",23,2020,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,25,9,20,29,28,16,12,8,29,28,29,12,29,29,28,"41.046583","28.878245"
156,"405,718.50","4,546,236.21",23,2020,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,12,3,28,16,7,12,3,28,16,7,10,3,28,20,20,"41.045997","28.878628"
180,"405,857.49","4,545,909.95",23,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,20,10,23,16,20,20,10,23,20,10,10,28,16,10,"41.042615","28.880345"
185,"405,870.72","4,545,878.41",23,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,20,7,23,4,23,28,7,10,22,23,28,10,10,19,10,"41.042333","28.880507"
206,"405,956.97","4,545,636.68",23,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,18,12,2,12,22,18,3,2,12,12,18,3,12,12,28,"41.040167","28.881570"
237,"406,113.02","4,545,195.67",23,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,23,10,10,1,10,6,10,10,12,10,6,10,10,28,10,"41.036214","28.883492"
246,"406,138.99","4,545,153.57",23,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,10,16,28,1,20,10,16,10,1,20,7,29,10,4,20,"41.035838","28.883808"
250,"406,152.41","4,545,131.67",23,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,1,21,28,12,28,1,21,28,12,10,4,21,10,21,10,"41.035643","28.883970"
262,"406,197.89","4,545,059.12",23,2020,"500835.4132","41.827","20.654","21.173","0.0835","3.76",5,"3.2",13,"5.356",26,12,20,7,23,16,12,20,28,4,28,12,21,28,4,4,"41.035277","28.884505"
281,"406,054.07","4,545,318.38",23,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,12,27,26,15,1,12,27,26,28,1,12,12,3,4,1,"41.037102","28.882714"
292,"406,089.92","4,545,261.63",23,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,23,20,4,20,23,4,20,4,20,23,4,20,4,20,"41.036516","28.883180"
293,"406,091.64","4,545,258.45",23,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,23,20,23,20,4,23,20,4,20,4,23,20,4,20,4,"41.036516","28.883180"
311,"406,148.79","4,545,165.45",23,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,12,10,16,23,10,10,10,16,23,10,10,10,29,23,"41.035737","28.883889"
319,"406,178.95","4,545,118.22",23,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,10,10,12,10,21,10,6,12,4,21,10,18,12,"41.035279","28.884279"
340,"406,250.39","4,545,002.33",23,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,6,28,12,1,10,6,28,12,1,10,3,28,20,21,"41.034490","28.885155"
346,"406,266.14","4,544,977.07",23,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,21,12,9,29,10,16,21,12,29,10,16,21,12,29,"41.034264","28.885346"
174,"405,818.12","4,546,011.97",24,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
174,"405,818.12","4,546,011.97",24,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,2,27,26,22,23,2,27,26,22,23,28,12,26,22,23,"41.044076","28.879837"
34,"405,784.21","4,546,148.85",24,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
34,"405,784.21","4,546,148.85",24,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
34,"405,784.21","4,546,148.85",24,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
34,"405,784.21","4,546,148.85",24,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
34,"405,784.21","4,546,148.85",24,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
34,"405,784.21","4,546,148.85",24,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
0,"405,682.18","4,546,361.89",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,18,7,6,29,23,16,11,6,29,4,16,11,6,29,"41.046664","28.878191"
8,"405,702.71","4,546,320.30",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,8,16,20,20,4,8,20,16,8,4,10,16,20,29,"41.046292","28.878442"
13,"405,721.50","4,546,280.48",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,12,16,29,16,16,16,16,29,16,16,12,16,29,"41.045935","28.878671"
29,"405,768.60","4,546,178.75",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,10,6,2,18,20,10,6,2,18,16,10,6,25,10,"41.045025","28.879247"
34,"405,784.21","4,546,148.85",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,9,18,3,12,18,9,18,3,12,18,9,13,3,9,10,"41.044758","28.879437"
48,"405,829.21","4,546,045.90",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,1,2,2,2,26,1,2,2,2,26,1,2,20,3,20,"41.043397","28.879930"
67,"405,875.73","4,545,924.14",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,28,29,23,16,12,1,29,23,20,12,1,29,16,10,29,"41.042250","28.880556"
76,"405,903.88","4,545,842.01",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,7,10,4,10,4,21,10,4,3,23,21,10,4,9,"41.041646","28.880811"
99,"405,966.95","4,545,668.44",25,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,2,4,10,29,3,2,28,10,29,3,15,1,10,29,20,"41.039508","28.881625"
143,"405,686.75","4,546,304.95",25,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,25,20,9,3,29,20,8,12,3,29,23,29,12,20,29,"41.046583","28.878245"
144,"405,688.49","4,546,299.40",25,2009,"424231.3926","35.958","17.732","18.226","0.0848","3.84","4.863","3.36",13,"3.205",20,25,9,20,29,28,16,12,8,29,28,29,12,29,29,28,"41.046583","28.878245"
206,"405,956.97","4,545,636.68",25,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,18,12,2,12,22,18,3,2,12,12,18,3,12,12,28,"41.040167","28.881570"
217,"405,989.49","4,545,491.16",25,2009,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,3,1,26,3,10,3,1,26,3,10,3,1,26,3,"41.038860","28.881979"
329,"406,203.83","4,545,078.80",25,2009,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,16,23,20,10,4,28,4,20,10,10,4,4,20,"41.035173","28.884590"
0,"405,682.18","4,546,361.89",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,18,7,6,29,23,16,11,6,29,4,16,11,6,29,"41.046664","28.878191"
8,"405,702.71","4,546,320.30",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,8,16,20,20,4,8,20,16,8,4,10,16,20,29,"41.046292","28.878442"
13,"405,721.50","4,546,280.48",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,16,12,16,29,16,16,16,16,29,16,16,12,16,29,"41.045935","28.878671"
29,"405,768.60","4,546,178.75",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,10,6,2,18,20,10,6,2,18,16,10,6,25,10,"41.045025","28.879247"
94,"405,962.30","4,545,687.28",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,9,29,10,3,23,9,29,10,3,23,9,29,10,3,"41.039800","28.881623"
99,"405,966.95","4,545,668.44",25,2013,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,2,4,10,29,3,2,28,10,29,3,15,1,10,29,20,"41.039508","28.881625"
206,"405,956.97","4,545,636.68",25,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,18,12,2,12,22,18,3,2,12,12,18,3,12,12,28,"41.040167","28.881570"
217,"405,989.49","4,545,491.16",25,2013,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,3,1,26,3,10,3,1,26,3,10,3,1,26,3,"41.038860","28.881979"
329,"406,203.83","4,545,078.80",25,2013,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,10,4,16,23,20,10,4,28,4,20,10,10,4,4,20,"41.035173","28.884590"
0,"405,682.18","4,546,361.89",25,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,18,7,6,29,23,16,11,6,29,4,16,11,6,29,"41.046664","28.878191"
8,"405,702.71","4,546,320.30",25,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,16,8,16,20,20,4,8,20,16,8,4,10,16,20,29,"41.046292","28.878442"
26,"405,762.91","4,546,191.45",25,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,23,10,10,20,25,23,10,10,20,25,23,10,10,16,25,"41.045139","28.879177"
29,"405,768.60","4,546,178.75",25,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,20,10,6,2,18,20,10,6,2,18,16,10,6,25,10,"41.045025","28.879247"
99,"405,966.95","4,545,668.44",25,2020,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,2,4,10,29,3,2,28,10,29,3,15,1,10,29,20,"41.039508","28.881625"
217,"405,989.49","4,545,491.16",25,2020,"441781.8782","32.364","16.019","16.345","0.0733","3.84","5.001","3.618",14,"4.366",24,10,3,1,26,3,10,3,1,26,3,10,3,1,26,3,"41.038860","28.881979"
323,"406,189.01","4,545,102.74",25,2020,"173346.8904","13.279","6.556","6.723","0.0766","3.51","5.193","3.507",14,"4.37",25,30,10,10,10,10,28,6,10,10,1,1,18,10,10,4,"41.035157","28.884399"
18,"405,742.27","4,546,234.57",26,2009,"487415.2707","32.578","15.983","16.595","0.0668","3.89","4.964","3.507",14,"4.182",26,11,16,7,28,16,10,16,7,28,16,18,16,20,28,16,"41.045525","28.878925"
